Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet
Negative,0.64,1564705766975475712,0.6400094,0.21779284,0.14219767,"🇫🇷 FLASH | Elisabeth #Borne juge qu’il n’y a pas de « macho » dans son gouvernement. 
En revanche, elle affirme qu’il y a bien des « macho » dans le monde politique en général. 

(Déclaration) #Quotidien",2022-08-30 20:05:00
Positive,0.444,1564701991565008896,0.16825168,0.3878299,0.44391835,"🇫🇷 FLASH | Elisabeth #Borne se dit fan de la « cigarette électronique ». 

(Déclaration) #Quotidien",2022-08-30 19:50:00
Positive,0.831,1564698217018687489,0.039795954,0.12887126,0.83133274,"🇫🇷 FLASH |Selon Élisabeth #Borne, le ministre de l’#ÉducationNationale fait tout son possible pour pallier les problèmes d’#enseignants afin que la #rentrée2022 « se passe pour le mieux ».

(Déclaration) #Quotidien",2022-08-30 19:35:00
Positive,0.791,1564695700192915456,0.027513716,0.18182082,0.7906653,"🇫🇷 FLASH | Élisabeth #Borne souhaite lutter contre le réchauffement climatique en accélérant la transition écologique. 

(Déclaration) #Quotidien",2022-08-30 19:25:00
Positive,0.675,1564693938841309187,0.08905791,0.23558451,0.6753575,"🇫🇷 FLASH | Pour aider la pouvoir d’achat des #étudiants, E#Borne cite la revalorisation des bourses #Crous de +4%, l’aide exceptionnel de rentrée de 100€, le gel des tarifs d’entrée à l’université, et les repas crous à 1€. 

(Déclaration) #Quotidien",2022-08-30 19:18:00
Positive,0.532,1564691925411672064,0.12047135,0.34723216,0.5322964,"🇫🇷 FLASH | E.#Borne avoue que début 2023 il y aura certainement une hausse des prix de l’énergie mais des mesures seront là pour réguler cette augmentation.
Limiter la hausse de 4% des prix de l’énergie pour les particuliers est une de ces mesures.

(Déclaration) #Quotidien",2022-08-30 19:10:00
Positive,0.693,1564689912342974467,0.12938774,0.17713042,0.69348174,"🇫🇷 FLASH | Elisabeth #Borne affirme que la #France a pris les mesures les fortes, a comparaison des autres pays #européens, pour lutter efficacement contre l’#inflation. 

(Déclaration) #Quotidien",2022-08-30 19:02:00
Negative,0.882,1564688017201238021,0.8821934,0.09487631,0.022930318,"🚨🇫🇷 FLASH I #Gazprom annonce la suspension complète des livraisons de gaz à #Engie à partir de jeudi.

(AFP) #Énergie",2022-08-30 18:54:28
Negative,0.862,1564687395794067456,0.86197627,0.1002365,0.037787143,"🇫🇷 FLASH | Elisabeth #Borne insiste sur le fait que la guerre en #Ukraine n’est pas à l’origine de l’#inflation en #France. 
En revanche, elle a renforcé l’inflation, au niveau international, sur certain produit comme les céréales et le pétrole. 

(Déclaration) #Quotidien",2022-08-30 18:52:00
Negative,0.48,1564684878909620224,0.4802047,0.28016347,0.23963182,"🇫🇷 FLASH | E.#Borne ne veut pas faire de compromis avec le #RN, elle souhaite trouver des accords avec les partis « #républicains ».
Selon elle,  #LFI n’est pas dans le débat ni dans la volonté de trouver des accords avec la majorité présidentielle.

(Déclaration) #Quotidien",2022-08-30 18:42:00
Negative,0.867,1564683117415354368,0.8667169,0.07722063,0.056062356,"🇫🇷 FLASH | Elisabeth #Borne ne prévoit pas de mettre des amendes aux #entreprises qui ne font pas de concession pour économiser l’#énergie. 
Elle juge qu'elles subiront les coupures d'énergie. 

(Déclaration) #Quotidien",2022-08-30 18:35:00
Negative,0.417,1564680600815972352,0.4167076,0.19204964,0.3912428,"🇫🇷 FLASH | Elisabeth #Borne demande aux Français, afin de limiter la consommation d'#énergie d'éviter de trop chauffer son logement, que tout le monde ne consomme pas en même temps (profiter des heures creuses et éviter les heures de « pointes »).

(Déclaration) #Quotidien",2022-08-30 18:25:00
Positive,0.527,1564678467509256199,0.15587822,0.3174,0.5267219,"🇫🇷 FLASH | Élisabeth #Borne estime que mettre le #chauffage à 19°C permet de baisser grandement la consommation d'#énergie. 

(Déclaration) #Quotidien",2022-08-30 18:16:31
Negative,0.938,1564647147961827328,0.93828875,0.047333077,0.014378324,"🇺🇸 FLASH | À #Vacaville en #Californie, un camion a déversé 150000 tomates sur la route après un accident. Écrasées par des voitures, les #tomates ont provoqué une série d’accrochages.                  

(Le Parisien) #EtatsUnis https://t.co/kLTXI0Ab0E",2022-08-30 16:12:04
Negative,0.532,1564632288201170949,0.5319997,0.16294576,0.30505463,"🇫🇷🥵 FLASH | L#’été 2022 est le deuxième été le plus chaud jamais enregistré en #France derrière 2003, avec 2,3°C au-dessus des normales. 

👉 Des records ont été battus, comme la série de 33 jours de chaleur consécutifs, ou la plus précoce le 15 juin.

(AFP) #Canicule",2022-08-30 15:13:01
Negative,0.941,1564625236435222537,0.9409075,0.043680348,0.0154120745,"🇮🇹🛥 FLASH | Le week-end dernier en #Italie, un #Yatch de luxe a fait naufrage à la suite de la tempête qui a frappé au large des côtes italiennes.  

👉 Cet incident n’a fait aucune victime.

(20 Minutes) #FaitsDivers

 https://t.co/UdKB4il9b3",2022-08-30 14:45:00
Neutral,0.519,1564617409385963527,0.23170301,0.51902354,0.2492734,"🇫🇷🚄 INSOLITE | Jusqu’en 1991 à #Paris, le #métro possédait des wagons « première classe ». 
À l’époque, il fallait compter 49 francs, soit envoie 7,50€, pour un carnet de dix tickets première classe. 

(SudOuest) #VIP https://t.co/rXp8umcMGx",2022-08-30 14:13:54
Positive,0.865,1564590859647172610,0.009994688,0.12468724,0.86531806,RT @CerfiaFoot: 🎁 Bon plan ! L’@eajfofficiel organise un jeu concours vous permettant d’apprendre le métier d’agent de joueurs de foot !…,2022-08-30 12:28:24
Negative,0.82,1564546765344440321,0.82046133,0.13425459,0.04528422,"🇫🇷🇺🇸 FLASH I D’après des proches de #Trump, ce dernier se serait vanté de posséder des informations secrètes sur la vie sexuelle d’Emmanuel #Macron. 

(@RollingStone) #FranceUSA",2022-08-30 09:33:11
Negative,0.88,1564540889296429057,0.8804928,0.09035677,0.029150391,"🇵🇰🌊 DRAME | Le gouvernement #Pakistanais estime que le pays aura besoin de 10 milliards de #dollars pour se reconstruire.
Un tiers du pays serait sous les #eaux. 
À l’heure actuelle, les pluies ont fait 1 136 #morts. 

(SudOuest) #Catastrophe https://t.co/oeujrnj6WH",2022-08-30 09:09:50
Negative,0.902,1564530315179315200,0.9015294,0.08571216,0.012758623,"RT @CerfiaFoot: 🚨🇫🇷 Paul Pogba aurait été pris au piège et braqué dans un appartement lorsqu’il était à Paris en mars dernier, par 2 indivi…",2022-08-30 08:27:49
Negative,0.904,1564332280742543361,0.9041192,0.07884439,0.017036432,"🇫🇷 FLASH | Deux pilotes d’#AirFrance ont été suspendus après une bagarre dans le cockpit d’un avion qu’ils pilotaient entre #Genève et #Paris.                

(Le Parisien) #Faitsdivers https://t.co/V9QRiIj4Zy",2022-08-29 19:20:54
Positive,0.485,1564321484394229760,0.19713132,0.31812784,0.4847408,"🇺🇸🚀 FLASH | Maye Musk, la mère d’Elon #Musk, homme le plus riche au monde, révèle dormir dans un garage quand elle lui rend visite.

👉 Il déclare lui-même ne pas avoir de maison et résider chez des amis.

(NY Post) #Milliardaire https://t.co/dLuMAre5oE",2022-08-29 18:38:00
Negative,0.633,1564317744987836417,0.6326629,0.29854533,0.06879175,"🇪🇸🇫🇷 INSOLITE | Vendredi dernier, un #zèbre s’est promené sur l’#A63 au niveau du péage de #Biriatou, dans les #PyrénéesAtlantiques. 

(20Minutes) #Vacances 
 https://t.co/iELkezZdiX",2022-08-29 18:23:08
Negative,0.901,1564290602799357952,0.901383,0.06752189,0.031095063,"🇪🇺🇷🇺 FLASH | Dans la continuité des représailles contre la #Russie, les ministres des Affaires étrangères des pays d’#Europe veulent suspendre l’accord de 2007 conclu avec V.#Poutine.
Il prévoyait de faciliter la délivrance de #visas européens aux Russes.

(AFP) #UkraineRussiaWar",2022-08-29 16:35:17
Neutral,0.776,1564277953143492612,0.028239738,0.77645457,0.19530584,"📽 FLASHBACK | Il y a 17 ans jour pour jour, était diffusé pour la première fois la #série Prison Break.

(CF) #PrisonBreak https://t.co/PH6cHndVNG",2022-08-29 15:45:01
Negative,0.926,1564274172582187008,0.9256608,0.057387587,0.016951527,"🇮🇹 FLASH | Dans les #Alpes, 2 #Italiens sont décédés après avoir été foudroyés sur leurs #vélos électriques. La batterie des vélos augmenterait le risque de foudroiement.   

(Le Parisien) #Faitsdivers https://t.co/XjTcjaLYFs",2022-08-29 15:30:00
Positive,0.536,1564270472908443650,0.16026112,0.3040649,0.5356739,"🇫🇷⚽️ Le 27 août, #MathiasPogba a promis de faire de grandes révélations à propos de son frère #PaulPogba et de #KylianMbappe.

Kidnapping, racket de 13 millions d’euros, maraboutage, avenir incertain en Bleus.. voici ce que l’on sait de l’affaire #Pogba :

https://t.co/geW7BaXHkc",2022-08-29 15:15:18
Negative,0.802,1563999478285205507,0.8016697,0.13480827,0.06352202,"🇫🇷 FLASH I Ce samedi soir, au #Touquet Music Beach, l’artiste Marc Rebillet a insulté le président #Macron d’ « enc*lé » et a fait insulter le chef d’État, qui a assisté au concert quelques minutes après depuis l’espace VIP.

(LVDN) #MarcRebillet

https://t.co/n8GV72UrEU",2022-08-28 21:18:27
Negative,0.933,1563984484067835906,0.932503,0.05060714,0.016889675,"🇫🇷 FLASH | À #SoulacsurMer en #Gironde, un #pompier volontaire de 19 ans a été mis en examen et écroué pour destruction par incendies. Il est soupçonné d’être à l’origine de 31 départs de feu. 

(Le Parisien) #incendiesgironde",2022-08-28 20:18:53
Neutral,0.478,1563964822609346562,0.19946088,0.47839576,0.32214335,"🌍 🇯🇵 FLASH | Le #Japon va réclamer un siège permanent pour l’#Afrique au Conseil de sécurité des Nations Unies.

(20Minutes) #Politique https://t.co/4b7wAIgpHH",2022-08-28 19:00:45
Neutral,0.528,1563946148183908355,0.15851972,0.52842957,0.3130507,"🇺🇸 INSOLITE | Une femme #américaine affirme qu'elle est mariée au fantôme de Michael #Jackson et veut entrer en possession de ses droits. Elle ajoute aussi être la réincarnation de Marilyn #Monroe. 

(Purepeople) #KathleenLucilleRoberts https://t.co/Y1mk2f7YZt",2022-08-28 17:46:33
Negative,0.606,1563938825788874756,0.6057306,0.31598338,0.07828593,"🇫🇷 FLASH | Gérald #Darmanin a annoncé sa démission de son poste de « Conseiller départemental du Nord » dans le cadre de la loi sur le cumul des mandats. 

(@GDarmanin) #Ministre https://t.co/cOJzznuaG3",2022-08-28 17:17:27
Positive,0.617,1563896775915839490,0.028820701,0.35370257,0.6174767,"🏎🏁 F1 I Max #Verstappen remporte le Grand Prix de #Belgique avec #RedBull.
Pour rappel, il était parti à la 14ème place.

(CF) #BelgianGP #F1 🇧🇪 https://t.co/3x9rEwJMmH",2022-08-28 14:30:21
Neutral,0.735,1563845301571657729,0.08322082,0.7352032,0.18157595,"🇬🇧🚗 FLASH | Une voiture, ayant appartenu à la princesse #Diana, a été vendu aux enchères pour presque 900.000 #euros. 

(LeParisien) #LadyDi https://t.co/Clnxvi5YKQ",2022-08-28 11:05:49
Neutral,0.44,1563822232886992896,0.41519603,0.44038287,0.14442112,"🇺🇸🐊 FLASH | Une femme a été filmée entrain de promener son alligator de « support émotionnel » dans les fontaines d’un parc à Philadelphie. 

(SkyNews) #CrazyPeople 

https://t.co/xhT4hz2Thj",2022-08-28 09:34:09
Negative,0.872,1563817585002647552,0.8720897,0.08440664,0.043503698,"🇺🇸🇪🇺 FLASH | La Secrétaire d’État à l’Énergie des #ÉtatUnis, Jennifer #Granholm, a « exhorté » aux géants Américains du raffinage de cesser de vendre leur #pétrole à l’#Europe. 

(WallStreetJournal) #JoeBiden",2022-08-28 09:15:41
Negative,0.875,1563799428359766017,0.8752953,0.091206595,0.033498164,"🇫🇷 FLASH | I Un homme a insulté des #policiers sur les réseaux #sociaux et les a invités à venir le chercher. Ils sont allés le chercher, il a été #interpellé.

(Lorraine Actu) #France",2022-08-28 08:03:32
Negative,0.467,1563623461238579200,0.46727312,0.29425734,0.23846962,"🇵🇰🌊 FLASH I Après la #canicule extrême où les températures avoisinaient les 50°C, le #Pakistan connait, aujourd’hui, des #inondations monstres.

👉 L’#ONU a promis de verser 3 millions de dollars pour venir en aide au Pakistan.

(SudOuest) #Catastrophe
 https://t.co/VwfTlYZEl0",2022-08-27 20:24:18
Negative,0.883,1563598470446911490,0.8832354,0.08659191,0.030172728,"🇹🇳🇲🇦 FLASH | L’ambassadeur du Maroc à #Tunis et celui de Tunisie à #Rabat ont été rappelés par leur pays pour consultation, suite à un « acte hostile et inamical commis par la #Tunisie à l’égard des intérêts supérieurs du #Maroc ».

(MAE Maroc) #Diplomatie",2022-08-27 18:45:00
Neutral,0.604,1563594695690919936,0.115912996,0.6039741,0.280113,"🇫🇷 FLASH | En septembre, Marine #LePen laissera son siège de présidente du #RN à un autre. 
Les électeurs du parti auront le choix entre deux candidats : Jordan #Bardella et Louis #Alliot. 

(M6) #Élection https://t.co/Uyr6NTLUaC",2022-08-27 18:30:00
Negative,0.768,1563589026174894080,0.7676651,0.11966007,0.112674884,"🇪🇸 FLASH I À #Barcelone, les autorités catalanes incitent les #femmes à nager en public « torse nu » sans haut de maillot de bain, afin de lutter contre la #sexualisation de leur corps et la #discrimination.

👉 « Ce téton est libre, celui-ci ne l’est pas ».

(DailyM) #Féminisme https://t.co/KasQfBmB78",2022-08-27 18:07:28
Negative,0.929,1563570046202695681,0.92935956,0.054887056,0.01575337,"🇫🇷 FLASH | À #Capestang dans l’#Hérault, 500 #oiseaux ont été retrouvés morts ces dernières semaines dans un étang. Ils ont été victimes du #botulisme, une bactérie qui se développe dans les eaux peu profondes et chaudes.

(Le Parisien) #Animaux",2022-08-27 16:52:03
Neutral,0.846,1563553297034014726,0.033133358,0.845631,0.12123559,"🏎🏁 F1 I Voici les qualifications pour le #GrandPrix de Belgique de demain. 

1er Max #Verstappen 
2nd Carlos #Sainz
3ème Sergio #Perez 

(CF) #BelgianGP https://t.co/7LhVeMbEHV",2022-08-27 15:45:30
Negative,0.426,1563514237934219264,0.4259977,0.40776005,0.16624226,"🇨🇳🌈 INSOLITE | Un nuage « pileus iridescent » de couleur est apparu en #Chine, à #Haikou. Ce phénomène se déroule quand la lumière dévie (ici à travers de cristaux de glace) et forme des couleurs.

(News Flare) #PileusIridescent

https://t.co/37E6lTzntQ",2022-08-27 13:10:17
Negative,0.92,1563486886407966720,0.9202068,0.06055906,0.019233976,"🇫🇷 FLASH | Un homme de 43 ans a été retrouvé mort dans son appartement mal entretenu de #Courbevoie, les jambes ligotées et avec un sac plastique sur la tête. Des sextoys ont également été retrouvés près de la victime. 

👉 Une enquête a été ouverte.

(Le Parisien) #Drame",2022-08-27 11:21:36
Negative,0.407,1563480412780843008,0.40714732,0.31830612,0.27454644,"🇲🇽💊 INSOLITE | Si vous souhaitez passer des vacances comme Pablo #Escobar, il est possible de louer sa résidence « la #CasaMalca », située à #Tulum, au #Mexique. 
Il l’aurait utilisé pour des réunions avec des barons de #drogue mexicains. 

(20Minutes) #TrafiquanteDeLaCalle https://t.co/PbmpvWDQeS",2022-08-27 10:55:53
Positive,0.727,1563463741047332865,0.048054755,0.2251802,0.7267651,"🇬🇧💡FLASH | Le « #DontPayUK » est mouvement populaire qui s'organise au #RoyaumeUni, il encourage les Britanniques à cesser de payer leurs factures d’#électricité et de #gaz dès le 1er octobre. 
Actuellement, environ 100 000 Britanniques ont répondu à l’appel.

(BBC) #Inflation https://t.co/OU4GsuEhIz",2022-08-27 09:49:38
Negative,0.827,1563273284740796417,0.8266512,0.118662514,0.05468626,"🇫🇷 FLASH | À #Strasbourg, il subsiste une « brigade anti-sexiste ». 
Composée de #femmes qui, dans la rue, collent des stickers « #sexiste » et écrivent, sur les panneaux publicitaires, les éléments qu’elles jugent problématiques. 

(BFMTV) #Féministe
https://t.co/HzY8vaXzeO",2022-08-26 21:12:49
Negative,0.818,1563229821966381058,0.8181738,0.14653513,0.03529104,"🇫🇷🚨 FLASH | Selon un rapport du ministère de l’Intérieur, le nombre de #féminicides en 2021 est en hausse de 20% par rapport à 2020.

Ce sont 122 femmes qui ont perdu la vie sous les coups de leur conjoint ou ex-conjoint en 2021, contre 102 en 2020. 

(AFP) #ViolenceAgainstWomen https://t.co/CdI9S5c8Z5",2022-08-26 18:20:07
Positive,0.633,1563225834349281281,0.026711678,0.33991924,0.63336897,"🇩🇪🏎 #Audi a annoncé son arrivée en #Formula1 en tant que motoriste en 2026.

Alors que le mystère plane autour de l’écurie avec laquelle s’associera Audi, une autre marque du groupe #Volkswagen pourrait aussi rejoindre la compétition.. :

https://t.co/5Aaw6J4ppV",2022-08-26 18:04:16
Negative,0.909,1563138572655656960,0.90863067,0.06668677,0.024682514,"🇫🇷 FLASH | Selon un sondage #IPSOS de 2019, 42% des français estiment que, si une victime de #viol a eu une attitude « provocante » en public, cela atténue la responsabilité du violeur. 
39% pensent qu’un #malentendu est souvent à l’origine d’un viol. 

(IPSOS) #ViolenceSexuelle",2022-08-26 12:17:32
Neutral,0.836,1563129172171816964,0.04666819,0.835824,0.11750785,RT @CerfiaFoot: 🚨 VOICI LE TABLEAU COMPLET DE CETTE EDITION D'EUROPA LEAGUE 2022/2023 ! https://t.co/rWuTEaJChS,2022-08-26 11:40:10
Neutral,0.788,1563104171775377411,0.03832444,0.7881664,0.1735092,"🚨💡🇫🇷 FLASH I Les prix de l'#électricité en #France pour 2023 vont se négocier entre 900 €/MWH et 1.500 €/MWH pour les prix hiver, soit 30x (!) le prix moyen des 5 dernières années.

(EDF) #Inflation https://t.co/b2KJ9ByY7E",2022-08-26 10:00:50
Negative,0.918,1563094509201682432,0.9181988,0.048837807,0.03296334,"🇨🇿🍽 FLASH | « Si tu me vois, alors pleure », c’est une gravure, macabre, qui fut découverte au milieu de l'#Elbe en #RépubliqueTchèque.
Ces « pierres de la faim » ont été gravées il y a plusieurs siècles pour alerter d’une famine à venir à cause de la sécheresse.

(CF) #Canicule https://t.co/HPHxHTaWc1",2022-08-26 09:22:26
Positive,0.433,1562885540349095937,0.15503757,0.41204944,0.43291304,"🇫🇷 FLASH | Emmanuel #Macron a annoncé vouloir « renforcer les #mathématiques dans le tronc commun » au #lycée, lors de son discours à la #Sorbonne.

(Élysée) #France
https://t.co/Bv3CdsHQcJ",2022-08-25 19:32:04
Positive,0.671,1562862495593013253,0.032610133,0.2960598,0.6713301,"🇫🇷📚 À l’approche de la #RentréeScolaire, Emmanuel #Macron a annoncé une série de mesures concernant le secteur de l’#Éducation.

#PassCulture, revalorisation du salaire des enseignants, création d’un nouveau fonds.. voici les promesses du président :

https://t.co/qQ6CzKhkzY",2022-08-25 18:00:30
Neutral,0.81,1562849108960083968,0.046493534,0.81031793,0.14318863,"RT @CerfiaFoot: 🚨 VOICI LE TABLEAU COMPLET DE CETTE LIGUE DES CHAMPIONS 2022/2023 ! 

#UCLDraw #TirageLDC https://t.co/2wOa56jiMi",2022-08-25 17:07:18
Negative,0.86,1562847874240905216,0.86028993,0.10338018,0.036329765,"🇫🇷 FLASH | Dominique #Simonnot, contrôleuse générale des prisons, ne voit pas « où est le scandale » dans la journée #KohLantess. 
Elle qualifie ce débat autour du #karting de « minable ». 

(KonbiniNews) #Fresnes 
 https://t.co/PAaErDDfxt",2022-08-25 17:02:24
Negative,0.875,1562838433470418944,0.8748378,0.08948466,0.03567742,"🇫🇷🔥 FLASH | En #Gironde, un #Pompier volontaire a déversé de l’eau sur la terre de la forêt et l’eau bout instantanément alors que le feu est éteint depuis plus d’une semaine. 

(SudOuest) #Canicule 
https://t.co/aYK9oTvd3T",2022-08-25 16:24:53
Negative,0.834,1562813351125987331,0.8338814,0.14736712,0.018751534,"🇺🇸🎾 FLASH | Interdit d’entrer aux #EtatsUnis faute de vaccin contre le #COVID19, Novak #Djokovic déclare forfait pour l’#USOpen.

(AFP) #Tennis #Djoko https://t.co/lJso6wB2Gi",2022-08-25 14:45:13
Negative,0.512,1562795964808581120,0.51208216,0.27810505,0.20981292,"🇺🇸🏫 FLASH | Le responsable d’un district scolaire de l’État du #Missouri aux #ÉtatsUnis a annoncé rétablir les châtiments corporels pour les enfants. 

👉 Selon ce même responsable, les parents des élèves ont validé cette nouvelle règle. 

(USA Today) #Punition",2022-08-25 13:36:08
Positive,0.454,1562778684695531522,0.1955114,0.35040995,0.45407867,"🇫🇷📚 FLASH | Le #PassCulture va être étendu à tous les collégiens à la #rentrée. Jusqu’ici, seuls les adolescents de 15 à 18 ans y avaient accès. Pour rappel, la somme financée peut aller jusqu’à 500€.

(La Dépêche) #Culture",2022-08-25 12:27:28
Positive,0.854,1562774181435310082,0.014056165,0.13221887,0.853725,"🧑‍🏫📚 Nous sommes désormais à une semaine de la #rentrée scolaire.

Bonne fin de #vacances ! ☀️",2022-08-25 12:09:34
Neutral,0.6,1562766457485676544,0.08059493,0.5998507,0.31955442,"🇫🇷✏️ RENTRÉE | Les fournitures scolaires ne coûteront qu’1€ dans les magasins #Casino, jusqu’au 28 août et du 1er au 3 septembre. Pour 40€ de courses par exemple, vous obtiendrez 39€ en bon d’achat. 

👉 Le montant est calculé automatiquement en caisse.

(Le Parisien) #BonPlan",2022-08-25 11:38:52
Negative,0.779,1562761203776376840,0.7794706,0.16021639,0.060313065,"🇺🇦⚽️ INSOLITE | Dans la ville de  #Lviv, située à l'ouest de l’#Ukraine,  un match de #foot qui opposait deux équipes a duré 4h27 au lieu de 90 minutes réglementaires. 
Cela est dû, non pas aux simulations des joueurs, mais à plusieurs alertes aériennes.

(20 minutes) #Football",2022-08-25 11:18:00
Neutral,0.766,1562759200069292035,0.085443325,0.7657837,0.14877304,"RT @CerfiaFoot: 🤯 Mr Tanguy Ndombele 🇫🇷 
 https://t.co/5ZO3Z8iS52",2022-08-25 11:10:02
Neutral,0.485,1562702853424427008,0.09984271,0.48482844,0.4153289,"🎮 FLASH I En #Europe, les prix de la #PS5 devraient augmenter à cause de l’#inflation. 

(Sony) #Pouvoirdachat",2022-08-25 07:26:08
Negative,0.855,1562541716741443584,0.8547004,0.113240406,0.03205919,"🚨🇷🇺🇺🇦 FLASH | Via une vidéo diffusée sur #Telegram, V.#Zelensky a annoncé qu’une frappe russe a fait 22 morts et 50 blessés dans gare ferroviaire de la ville #Dnipro. 

👉 Le bilan est pour l'instant provisoire, il peut encore évoluer durant la nuit. 

(BFMTV) #UkraineRussiaWar",2022-08-24 20:45:50
Negative,0.935,1562526406336135168,0.9350301,0.042727184,0.022242691,"🇷🇸🔥 FLASH | Dans la ville de #Prahovo, en #Serbie, l'extrême sécheresse a provoqué la baisse du niveau du #Danube, fleuve qui longe la ville.
Ainsi, des dizaines de carcasses de navires #nazis qui ont coulé durant la #SecondeGuerreMondiale sont dévoilés. 

(@Reuters) #Canicule https://t.co/y5tpGFICQF",2022-08-24 19:45:00
Negative,0.916,1562518856798797824,0.916007,0.059088644,0.024904232,"🇫🇷🛴 DRAME | L’ambulancier qui a percuté les deux adolescents à #Lyon a été mis en garde à vue pour #homicide involontaire, placé sous contrôle judiciaire et il a interdiction de conduire un « véhicule motorisé terrestre » jusqu’à la fin de l’enquête. 

(M6) #Justice",2022-08-24 19:15:00
Neutral,0.606,1562516387288928256,0.18000858,0.60614383,0.21384767,"RT @CerfiaFR: 🔭🌌 La #NASA a publié (mai 2022) une vidéo montrant le son (adapté aux oreilles humaines) que produirait un trou noir, via les…",2022-08-24 19:05:11
Positive,0.718,1562511287921569792,0.03038622,0.25187916,0.7177345,"🪐 PHOTO | La #Nasa a publié  deux nouvelles photos spectaculaires de la planète #Jupiter prises grâce au télescope spatial #JamesWebb.

(CF) #Espace https://t.co/rOJc5YAAdr",2022-08-24 18:44:55
Negative,0.502,1562503283503075330,0.50186634,0.26904595,0.22908758,"🇫🇷🏊 FLASH | Julien #Bayou, le numéro 1 d’#EELV, souhaite réguler voire interdire les #piscines privées afin de lutter contre la sécheresse. 

(BFMTV) #Canicule 

https://t.co/bHJ1g5GiEo",2022-08-24 18:13:07
Negative,0.592,1562492490540027904,0.59163016,0.21882568,0.18954408,"🇫🇷🕊 #JonathanDestin s’est éteint à l’âge de 27 ans. Il avait tenté de s’immoler par le feu en 2011 pour échapper à ses harceleurs alors qu’il était au collège.

Revenons ensemble sur la vie de ce symbole de la lutte contre le #HarcèlementScolaire :

https://t.co/k6gTzkXH9S",2022-08-24 17:30:14
Negative,0.92,1562474657550573568,0.92028403,0.056788407,0.02292753,"🇫🇷 FLASH | Un enfant de 3 ans est mort écrasé par le #tracteur conduit par son père, après en être tombé, à Villemur-sur-Tarn. Sa tête s’est retrouvée au niveau de la roue arrière, et le père n’a pas pu s’arrêter à temps. 

(France Bleu) #Drame",2022-08-24 16:19:22
Negative,0.921,1562455973713031169,0.9206891,0.057060525,0.022250285,"🇫🇷🗳 FLASH | 2 Français sur 3 ne font pas confiance au gouvernement sur le pouvoir d’achat, préoccupation principale pour 58% des Français. 

👉 70% n’ont pas confiance en la réforme des retraites, 68% pour les projets #Immigration et #Environnement.

(BFMTV/Elabe) #PouvoirDAchat",2022-08-24 15:05:07
Negative,0.852,1562449770366791681,0.8522315,0.12153552,0.026232876,"🇺🇸🦖 FLASH | Des traces de pas de #dinosaure ont été découvertes suite à la sécheresse dans la rivière #Paluxy, au Texas. Elles sont vieilles de 113 millions d’années et ont été laissées par un #Acrocanthosaurus. 

(Le Monde) #Jurassique https://t.co/khtx1DZm1O",2022-08-24 14:40:28
Positive,0.543,1562432371051270144,0.2702555,0.18687919,0.5428653,"🇮🇷🇸🇪👀 14 personnes aveugles recouvrent la vue grâce à des cornées créées à partir de cellules porcines.

Découvrez comment cette avancée #médicale pourrait faciliter les personnes aveugles à cause d’une maladie touchant la cornée :

https://t.co/iz9Rmtnun7",2022-08-24 13:31:20
Negative,0.419,1562405610855047169,0.41943833,0.23388629,0.34667534,"🇮🇹🦠 FLASH | Un italien de 36 ans a été testé positif à la fois au #sida, au #coronavirus et à la #VarioleDuSinge en même temps, après un voyage en #Espagne. C’est la première fois qu’un cas comme cela arrive. 

(BNO News) #PasdeChance",2022-08-24 11:45:00
Negative,0.88,1562392696446074881,0.88038546,0.094038896,0.02557568,"🇫🇷 FLASH | L’acteur Vincent #Cassel a été cambriolé dans le XXe arrondissement de #Paris et 3 suspects ont été interpellés. Le plus âgé comparaîtra devant le tribunal correctionnel et les 2 autres seront présentés devant le juge pour #enfant.

(Le Parisien) #Faitsdivers https://t.co/yE0BG9HjJ1",2022-08-24 10:53:41
Negative,0.921,1562386027762790400,0.92102456,0.059963033,0.019012244,"🇫🇷 FLASH | À #ParentisenBorn dans les #Landes, un jeune de 16 ans a été enlevé et agressé durant la nuit de samedi à dimanche. Il a été retrouvé par les gendarmes nu et abandonné près d’une ville voisine.   

(Le Parisien) #Faitsdivers",2022-08-24 10:27:11
Negative,0.921,1562348988241653760,0.92070085,0.064617254,0.014681996,"🇺🇸⚖️ FLASH | Paul Pelosi, le mari de la présidente de la Chambre des représentants des #ÉtatsUnis, Nancy #Pelosi, a été condamné à cinq jours de prison et trois ans de probation pour conduite en état d’#ivresse. 

(LosAngelesTimes) #Justice https://t.co/oPUJACAeWL",2022-08-24 08:00:00
Negative,0.886,1562193537860763648,0.88582253,0.08255707,0.03162031,"🇫🇷 FLASH | Un homme de 22 ans est en garde à vue pour avoir prostitué une femme déficiente mentale de 19 ans, à #Montélimar. Elle a été hospitalisée.

👉 Sa soeur de 16 ans avait réussi à la retrouver grâce à la localisation de #Snapchat.

(France Bleu) #Prostitution",2022-08-23 21:42:18
Negative,0.879,1562189928913842181,0.8785135,0.09905131,0.022435263,"🇫🇷🇬🇧 FLASH | Des passagers de l'#Eurostar se sont retrouvés bloqués dans l'#Eurotunnel après une panne de train.
Ils ont dû évacuer à pied par un tunnel de secours. 

(@underemployed) #FaitsDivers 
https://t.co/da1BK4JpHR",2022-08-23 21:27:57
